"OBJECTID","gml_id","STNID","COOPID","WBANID","COBAN","BEG_DATE","END_DATE","NAME","COUNTRY","STATE","COUNTY","DIV","LATITUDE","LONGITUDE","ELEVATION","SE_ANNO_CAD_DATA","gml_geometry_property"
10121,"F306__10980","20010981  ","216787","99999","216787NNNNN","191303","201012","RED LAKE FALLS               ","UNITED STATES                  ","MN","RED LAKE","01",47.880000,-96.250000,1090.000000,"","Shape"
10122,"F306__10981","20010980  ","216795","99999","216795NNNNN","189311","200706","RED LAKE INDIAN AGENCY       ","UNITED STATES                  ","MN","BELTRAMI","02",47.860000,-95.000000,1220.000000,"","Shape"
10123,"F306__10982","30003045  ","216796","99999","216796NNNNN","194308","194711","RED LAKE INDIAN AGENCY       ","UNITED STATES                  ","MN","BELTRAMI","02",47.860000,-95.030000,1220.000000,"","Shape"
10124,"F306__10983","30002794  ","216816","99999","216816NNNNN","190101","190912","RED WING SCHOOL              ","UNITED STATES                  ","MN","GOODHUE","09",44.560000,-92.530000,-99999.000000,"","Shape"
10125,"F306__10984","20010741  ","216817","99999","216817NNNNN","189305","201012","RED WING                     ","UNITED STATES                  ","MN","GOODHUE","09",44.560000,-92.510000,688.000000,"","Shape"
10126,"F306__10986","20010737  ","216835","99999","216835NNNNN","189201","200905","REDWOOD FALLS                ","UNITED STATES                  ","MN","REDWOOD","02",44.530000,-95.110000,1050.000000,"","Shape"
10127,"F306__10987","20010743  ","216835","14992","21683514992","194911","199001","REDWOOD FALLS MUNI AP        ","UNITED STATES                  ","MN","REDWOOD","07",44.550000,-95.080000,1025.000000,"","Shape"
10128,"F306__10988","20010738  ","216839","99999","216839NNNNN","190907","201012","REDWOOD FALLS                ","UNITED STATES                  ","MN","REDWOOD","07",44.530000,-95.100000,1044.000000,"","Shape"
10129,"F306__10989","30015054  ","216841","14992","21684114992","200906","201106","REDWOOD FALLS MUNI AP        ","UNITED STATES                  ","MN","REDWOOD","07",44.530000,-95.060000,1021.000000,"","Shape"
10130,"F306__10990","20010914  ","216848","99999","216848NNNNN","194808","195612","REMER                        ","UNITED STATES                  ","MN","CASS","02",47.050000,-93.900000,1342.000000,"","Shape"
10131,"F306__10991","20010914  ","216849","99999","216849NNNNN","195701","200005","REMER #2                     ","UNITED STATES                  ","MN","CASS","02",47.050000,-93.900000,1345.000000,"","Shape"
10132,"F306__10992","30002668  ","216920","99999","216920NNNNN","200606","201012","RICE                         ","UNITED STATES                  ","MN","BENTON","05",45.750000,-94.200000,1090.000000,"","Shape"
10133,"F306__10993","20011092  ","216929","99999","216929NNNNN","199212","200602","RICE LAKE NWR                ","UNITED STATES                  ","MN","AITKIN","06",46.530000,-93.280000,1250.000000,"","Shape"
10134,"F306__10994","20010874  ","216972","99999","216972NNNNN","194808","198912","RIVERTON                     ","UNITED STATES                  ","MN","CROW WING","06",46.460000,-94.050000,1161.000000,"","Shape"
10135,"F306__10995","20010677  ","217004","14925","21700414925","189301","201106","ROCHESTER INTL AP            ","UNITED STATES                  ","MN","OLMSTED","09",43.900000,-92.480000,1304.000000,"","Shape"
10136,"F306__10996","20010695  ","217009","99999","217009NNNNN","195301","197912","ROCHESTER SEWAGE             ","UNITED STATES                  ","MN","OLMSTED","09",44.060000,-92.460000,981.000000,"","Shape"
10137,"F306__10997","30000954  ","217011","99999","217011NNNNN","200004","201012","ROCHESTER AP 2NE             ","UNITED STATES                  ","MN","OLMSTED","09",43.930000,-92.460000,1234.000000,"","Shape"
10138,"F306__10999","20010799  ","217020","99999","217020NNNNN","196907","201012","ROCKFORD                     ","UNITED STATES                  ","MN","WRIGHT","05",45.080000,-93.730000,950.000000,"","Shape"
10139,"F306__11000","20011034  ","217087","99999","217087NNNNN","189402","200612","ROSEAU                       ","UNITED STATES                  ","MN","ROSEAU","01",48.830000,-95.760000,1047.000000,"","Shape"
10140,"F306__11001","20010754  ","217107","99999","217107NNNNN","194302","201012","ROSEMOUNT AGR EXP STN        ","UNITED STATES                  ","MN","DAKOTA","09",44.710000,-93.080000,950.000000,"","Shape"
10141,"F306__11002","20010875  ","217149","99999","217149NNNNN","195907","201012","ROTHSAY                      ","UNITED STATES                  ","MN","WILKIN","04",46.460000,-96.280000,1236.000000,"","Shape"
10142,"F306__11003","20011056  ","217157","99999","217157NNNNN","198601","200308","ROYALTON 5W                  ","UNITED STATES                  ","MN","MORRISON","05",45.830000,-94.360000,1090.000000,"","Shape"
10143,"F306__11004","30002936  ","217178","99999","217178NNNNN","189402","189408","RUSH CITY                    ","UNITED STATES                  ","MN","CHISAGO","06",45.660000,-93.000000,918.000000,"","Shape"
10144,"F306__11005","20010669  ","217184","99999","217184NNNNN","194808","201012","RUSHFORD                     ","UNITED STATES                  ","MN","FILLMORE","09",43.800000,-91.750000,770.000000,"","Shape"
10145,"F306__11006","20010889  ","217227","99999","217227NNNNN","197306","198104","SABIN 1 ESE                  ","UNITED STATES                  ","MN","CLAY","01",46.750000,-96.630000,902.000000,"","Shape"
10146,"F306__11007","30002937  ","217277","99999","217277NNNNN","188908","192305","ST CHARLES                   ","UNITED STATES                  ","MN","WINONA","09",43.950000,-92.060000,850.000000,"","Shape"
10147,"F306__11008","20010827  ","217294","14926","21729414926","189303","201106","ST CLOUD RGNL AP             ","UNITED STATES                  ","MN","SHERBURNE","05",45.530000,-94.050000,1018.000000,"","Shape"
10229,"F306__11099","30000446  ","217296","99999","217296NNNNN","190507","190512","ST CLOUD 6 SE                ","UNITED STATES                  ","MN","SHERBURNE","05",45.480000,-94.050000,999.000000,"","Shape"
10230,"F306__11100","30003308  ","217300","54936","21730054936","189303","194311","ST CLOUD STATE TEACHERS CLG  ","UNITED STATES                  ","MN","SHERBURNE","05",45.550000,-94.130000,1020.000000,"","Shape"
10231,"F306__11101","20011053  ","217308","99999","217308NNNNN","195411","199003","ST FRANCIS 4 S               ","UNITED STATES                  ","MN","ANOKA","06",45.330000,-93.360000,860.000000,"","Shape"
10232,"F306__11102","20011075  ","217309","99999","217309NNNNN","199004","201012","ST FRANCIS                   ","UNITED STATES                  ","MN","ANOKA","06",45.380000,-93.350000,900.000000,"","Shape"
10233,"F306__11103","20010683  ","217326","99999","217326NNNNN","194005","201012","ST JAMES FILT PLT            ","UNITED STATES                  ","MN","WATONWAN","08",43.980000,-94.600000,1100.000000,"","Shape"
10234,"F306__11104","30002938  ","217362","99999","217362NNNNN","189205","189904","ST OLAF                      ","UNITED STATES                  ","MN","OTTER TAIL","04",46.110000,-95.830000,1485.000000,"","Shape"
10235,"F306__11106","20011081  ","217377","99999","217377NNNNN","189305","200605","ST PAUL                      ","UNITED STATES                  ","MN","RAMSEY","06",44.930000,-93.010000,900.000000,"","Shape"
10236,"F306__11107","30002777  ","217379","99999","217379NNNNN","200607","201012","ST PAUL 3SW                  ","UNITED STATES                  ","MN","RAMSEY","06",44.910000,-93.150000,937.000000,"","Shape"
10237,"F306__11108","20010782  ","217381","99999","217381NNNNN","191608","194910","ST PAUL UNIV FARM            ","UNITED STATES                  ","MN","RAMSEY","06",45.000000,-93.160000,951.000000,"","Shape"
10238,"F306__11109","20010773  ","217386","14927","21738614927","193701","195305","ST PAUL DWTN AP              ","UNITED STATES                  ","MN","DAKOTA","03",44.930000,-93.060000,722.000000,"","Shape"
10239,"F306__11110","20010722  ","217405","99999","217405NNNNN","189305","201012","ST PETER                     ","UNITED STATES                  ","MN","NICOLLET","08",44.310000,-93.950000,850.000000,"","Shape"
10240,"F306__11111","30002863  ","217410","99999","217410NNNNN","189305","189601","ST VINCENT                   ","UNITED STATES                  ","MN","KITTSON","01",48.960000,-97.210000,-99999.000000,"","Shape"
10241,"F306__11112","30002864  ","217440","99999","217440NNNNN","193111","193410","SAND LAKE JUNCTION           ","UNITED STATES                  ","MN","LAKE","03",47.580000,-91.660000,-99999.000000,"","Shape"
10242,"F306__11113","30002939  ","217442","99999","217442NNNNN","191201","191205","SANDSTONE                    ","UNITED STATES                  ","MN","PINE","06",46.160000,-92.900000,850.000000,"","Shape"
10243,"F306__11114","20010893  ","217460","99999","217460NNNNN","189208","201012","SANDY LAKE DAM LIBBY         ","UNITED STATES                  ","MN","AITKIN","06",46.780000,-93.310000,1234.000000,"","Shape"
10244,"F306__11115","20010826  ","217502","99999","217502NNNNN","195909","201012","SANTIAGO 3 E                 ","UNITED STATES                  ","MN","SHERBURNE","05",45.530000,-93.750000,1010.000000,"","Shape"
10245,"F306__11116","30002940  ","217514","99999","217514NNNNN","189307","189807","SAUK CTR                     ","UNITED STATES                  ","MN","STEARNS","05",45.750000,-94.910000,1244.000000,"","Shape"
10246,"F306__11117","12002793  ","217533","99999","217533NNNNN","192905","194102","SAWBILL                      ","UNITED STATES                  ","MN","COOK","99",47.830000,-90.860000,1520.000000,"","Shape"
10247,"F306__11118","12002794  ","217554","99999","217554NNNNN","194005","194306","SCHROEDER                    ","UNITED STATES                  ","MN","COOK","99",47.550000,-90.900000,1200.000000,"","Shape"
10248,"F306__11120","12002796  ","217584","99999","217584NNNNN","189301","189304","SHELDON                      ","UNITED STATES                  ","MN","HOUSTON","99",43.750000,-92.000000,-99999.000000,"","Shape"
10249,"F306__11121","30002865  ","217590","99999","217590NNNNN","189108","189304","SHELDON                      ","UNITED STATES                  ","MN","HOUSTON","09",43.680000,-91.600000,-99999.000000,"","Shape"
10250,"F306__11122","20010945  ","217594","99999","217594NNNNN","197306","199702","SHELLY 4 SE                  ","UNITED STATES                  ","MN","NORMAN","01",47.410000,-96.760000,840.000000,"","Shape"
10251,"F306__11123","20010645  ","217602","99999","217602NNNNN","194808","201012","SHERBURN 3 WSW               ","UNITED STATES                  ","MN","MARTIN","08",43.610000,-94.760000,1320.000000,"","Shape"
10252,"F306__11124","20010961  ","217657","99999","217657NNNNN","192707","195110","SIDE LAKE RS                 ","UNITED STATES                  ","MN","ST. LOUIS","01",47.650000,-93.030000,1503.000000,"","Shape"
10253,"F306__11125","12002797  ","217738","99999","217738NNNNN","189807","189903","SLAYTON                      ","UNITED STATES                  ","MN","MURRAY","99",44.000000,-95.750000,1608.000000,"","Shape"
10254,"F306__11126","20010679  ","217740","99999","217740NNNNN","189807","197304","SLAYTON 9 SW                 ","UNITED STATES                  ","MN","MURRAY","07",43.900000,-95.880000,1581.000000,"","Shape"
10255,"F306__11127","20010715  ","217907","99999","217907NNNNN","193705","201012","SPRINGFIELD 1 NW             ","UNITED STATES                  ","MN","BROWN","08",44.230000,-94.980000,1066.000000,"","Shape"
10256,"F306__11128","20010634  ","217915","99999","217915NNNNN","193503","200104","SPRING GROVE                 ","UNITED STATES                  ","MN","HOUSTON","09",43.550000,-91.630000,1375.000000,"","Shape"
10339,"F306__11219","30001277  ","217917","99999","217917NNNNN","200202","201012","SPRING GROVE 4N              ","UNITED STATES                  ","MN","HOUSTON","09",43.600000,-91.610000,1145.000000,"","Shape"
10340,"F306__11220","30002942  ","217933","99999","217933NNNNN","189707","189710","SPRING PARK                  ","UNITED STATES                  ","MN","HENNEPIN","06",44.930000,-93.610000,-99999.000000,"","Shape"
10341,"F306__11221","30001373  ","217935","99999","217935NNNNN","200209","201012","SPRING PARK                  ","UNITED STATES                  ","MN","HENNEPIN","06",44.930000,-93.610000,1016.000000,"","Shape"
10342,"F306__11222","12002799  ","217937","99999","217937NNNNN","193604","194010","SPRUCE LAKE CAMP             ","UNITED STATES                  ","MN","LAKE","99",47.300000,-91.660000,1590.000000,"","Shape"
10343,"F306__11224","30002943  ","217944","99999","217944NNNNN","189311","189404","STARBUCK                     ","UNITED STATES                  ","MN","POPE","04",45.660000,-95.500000,1161.000000,"","Shape"
10344,"F306__11225","12002801  ","218011","99999","218011NNNNN","190611","191403","STEPHENS MINE                ","UNITED STATES                  ","MN","ST. LOUIS","99",47.560000,-92.200000,1500.000000,"","Shape"
10345,"F306__11226","30002866  ","218020","99999","218020NNNNN","190612","191403","AURORA STEVENS MINE          ","UNITED STATES                  ","MN","ST. LOUIS","03",47.560000,-92.200000,1500.000000,"","Shape"
10346,"F306__11227","20011043  ","218025","99999","218025NNNNN","195705","200308","STEWART                      ","UNITED STATES                  ","MN","MCLEOD","05",44.730000,-94.330000,1040.000000,"","Shape"
10347,"F306__11228","20010789  ","218037","99999","218037NNNNN","190410","200601","STILLWATER 1 SE              ","UNITED STATES                  ","MN","WASHINGTON","06",45.030000,-92.780000,710.000000,"","Shape"
10348,"F306__11229","30002768  ","218039","99999","218039NNNNN","200607","201012","STILLWATER 2SW               ","UNITED STATES                  ","MN","WASHINGTON","06",45.030000,-92.850000,898.000000,"","Shape"
10349,"F306__11230","30002944  ","218061","99999","218061NNNNN","189402","189602","SUNRISE CITY                 ","UNITED STATES                  ","MN","POLK","06",45.580000,-92.830000,1742.000000,"","Shape"
10350,"F306__11231","20010880  ","218187","99999","218187NNNNN","195907","196101","TAMARACK                     ","UNITED STATES                  ","MN","AITKIN","06",46.630000,-93.130000,1270.000000,"","Shape"
10351,"F306__11232","20010909  ","218191","99999","218191NNNNN","197706","201012","TAMARAC WILDLIFE REF         ","UNITED STATES                  ","MN","BECKER","01",46.950000,-95.650000,1483.000000,"","Shape"
10352,"F306__11233","20010824  ","218204","99999","218204NNNNN","190609","194912","TAYLORS FALLS 1 NE           ","UNITED STATES                  ","MN","CHISAGO","06",45.410000,-92.650000,761.000000,"","Shape"
10353,"F306__11234","20010719  ","218227","99999","218227NNNNN","193808","201012","THEILMAN 1SSW                ","UNITED STATES                  ","MN","WABASHA","09",44.260000,-92.180000,800.000000,"","Shape"
10354,"F306__11235","20011016  ","218235","99999","218235NNNNN","194808","195109","THIEF LAKE REFUGE            ","UNITED STATES                  ","MN","MARSHALL","01",48.480000,-95.950000,1142.000000,"","Shape"
10355,"F306__11236","20010997  ","218243","94956","21824394956","189905","197209","THIEF RIVER FALLS MUNI AP    ","UNITED STATES                  ","MN","PENNINGTON","01",48.060000,-96.180000,1115.000000,"","Shape"
10356,"F306__11238","20011006  ","218254","99999","218254NNNNN","194502","201012","THORHULT                     ","UNITED STATES                  ","MN","BELTRAMI","02",48.210000,-95.230000,1180.000000,"","Shape"
10357,"F306__11239","30001746  ","218260","99999","218260NNNNN","200410","200912","TINTAH 1W                    ","UNITED STATES                  ","MN","TRAVERSE","04",46.000000,-96.450000,989.000000,"","Shape"
10358,"F306__11240","20010955  ","218280","99999","218280NNNNN","194808","195109","TOFTE RS                     ","UNITED STATES                  ","MN","COOK","03",47.560000,-90.850000,680.000000,"","Shape"
10359,"F306__11241","30002867  ","218300","99999","218300NNNNN","190503","190811","TONKA                        ","UNITED STATES                  ","MN","HENNEPIN","06",44.950000,-93.580000,-99999.000000,"","Shape"
10360,"F306__11242","20011100  ","218307","99999","218307NNNNN","199401","201012","TOWER DNR                    ","UNITED STATES                  ","MN","ST. LOUIS","03",47.800000,-92.280000,1420.000000,"","Shape"
10361,"F306__11243","20010971  ","218311","99999","218311NNNNN","189501","200812","TOWER 3 S                    ","UNITED STATES                  ","MN","ST. LOUIS","03",47.750000,-92.260000,1485.000000,"","Shape"
10362,"F306__11244","20010710  ","218323","99999","218323NNNNN","188707","201012","TRACY                        ","UNITED STATES                  ","MN","LYON","07",44.230000,-95.610000,1403.000000,"","Shape"
10363,"F306__11245","30003043  ","218324","99999","218324NNNNN","194305","194711","TRACY                        ","UNITED STATES                  ","MN","LYON","07",44.230000,-95.610000,1400.000000,"","Shape"
10364,"F306__11246","20010988  ","218332","99999","218332NNNNN","193909","196607","TRAIL 12 NNE                 ","UNITED STATES                  ","MN","PENNINGTON","01",47.950000,-95.650000,1161.000000,"","Shape"
